country,column,class,n_missing,pct_missing
Zambia,VW00_2_11,integer,3845,89.21
Zambia,VW00_2_10,integer,3845,89.21
Zambia,VW00_2_9,integer,3845,89.21
Zambia,VW00_2_8,integer,3845,89.21
Zambia,VW00_2_7,integer,3845,89.21
Zambia,VW00_2_6,integer,3845,89.21
Zambia,VW00_2_5,integer,3845,89.21
Zambia,VW00_2_4,integer,3845,89.21
Zambia,VW00_2_3,integer,3845,89.21
Zambia,VW00_2_2,integer,3845,89.21
Zambia,VW00_2_1,integer,3845,89.21
Zambia,VW00_2_0,integer,3845,89.21
Zambia,randomVIC1,numeric,0,0
Zambia,randomVIC2,numeric,3,0.07
Zambia,VW01_12,character,3755,87.12
Zambia,VW01_5,character,3755,87.12
Zambia,VW01_8,character,3755,87.12
Zambia,VW01_2,character,3755,87.12
Zambia,VW01_4,character,3755,87.12
Zambia,VW01_13,character,3755,87.12
Zambia,VW01_6,character,3755,87.12
Zambia,VW01_7,character,3755,87.12
Zambia,VW01_11,character,3755,87.12
Zambia,VW01_10,character,3755,87.12
Zambia,VW01_1,character,3755,87.12
Zambia,randomVIC3,numeric,0,0
Zambia,randomVIC4,numeric,2,0.05
Zambia,VW02_4,character,3755,87.12
Zambia,VW02_7,character,3755,87.12
Zambia,VW02_1,character,3755,87.12
Zambia,VW02_8,character,3755,87.12
Zambia,VW02_3,character,3755,87.12
Zambia,VW02_2,character,3755,87.12
Zambia,VW02_6,character,3755,87.12
Zambia,VW02_5,character,3755,87.12
Zambia,randomVIC11,numeric,0,0
Zambia,randomVIC12,numeric,2,0.05
Zambia,AS01_1,character,0,0
Zambia,AS01_2,character,0,0
Zambia,AS01_3a,character,0,0
Zambia,AS01_3b,character,0,0
Zambia,AS01_4,character,0,0
Zambia,AS01_5,character,0,0
Zambia,AS01_5_specify,character,4091,94.92
Zambia,AS02_1,character,707,16.4
Zambia,AS02_2,character,3073,71.3
Zambia,AS02_3a,character,2692,62.46
Zambia,AS02_3b,character,931,21.6
Zambia,AS02_4,character,2263,52.51
Zambia,AS02_5,character,4091,94.92
Zambia,AS02_5_specify,character,4151,96.31
Zambia,AS04,character,0,0
Zambia,AS05,character,2184,50.67
Zambia,randomVIC7,numeric,0,0
Zambia,randomVIC8,numeric,1,0.02
Zambia,CD01_1,character,0,0
Zambia,CD01_2,character,0,0
Zambia,CD01_3,character,0,0
Zambia,CD01_4,character,0,0
Zambia,CD01_5,character,0,0
Zambia,CD01_6,character,0,0
Zambia,CD01_7,character,0,0
Zambia,CD01_8,character,0,0
Zambia,CD01_9,character,0,0
Zambia,CD01_10,character,0,0
Zambia,CD01_11,character,0,0
Zambia,CD01_12,character,0,0
Zambia,MH01_1,character,0,0
Zambia,MH01_1_EndTime,"POSIXct, POSIXt",0,0
Zambia,MH01_2,character,0,0
Zambia,MH01_3,character,0,0
Zambia,MH01_4,character,0,0
Zambia,MH01_5,character,0,0
Zambia,MH01_6,character,0,0
Zambia,MH01_7,character,0,0
Zambia,MH01_8,character,0,0
Zambia,MH01_9,character,0,0
Zambia,MH02,character,965,22.39
Zambia,telAdultSelectedavailable,character,0,0
Zambia,telAdultSelectedavailable_EndTime,"POSIXct, POSIXt",0,0
Zambia,telAdultSelected,character,1313,30.46
Zambia,OBS_01_RA,character,0,0
Zambia,OBS_01_RA_EndTime,"POSIXct, POSIXt",16,0.37
Zambia,OBS_02_RA,character,3840,89.1
Zambia,OBS_02_RA_30,integer,3840,89.1
Zambia,OBS_02_RA_29,integer,3840,89.1
Zambia,OBS_02_RA_28,integer,3840,89.1
Zambia,OBS_02_RA_27,integer,3840,89.1
Zambia,OBS_02_RA_26,integer,3840,89.1
Zambia,OBS_02_RA_25,integer,3840,89.1
Zambia,OBS_02_RA_24,integer,3840,89.1
Zambia,OBS_02_RA_23,integer,3840,89.1
Zambia,OBS_02_RA_22,integer,3840,89.1
Zambia,OBS_02_RA_21,integer,3840,89.1
Zambia,OBS_02_RA_20,integer,3840,89.1
Zambia,OBS_02_RA_19,integer,3840,89.1
Zambia,OBS_02_RA_18,integer,3840,89.1
Zambia,OBS_02_RA_17,integer,3840,89.1
Zambia,OBS_02_RA_16,integer,3840,89.1
Zambia,OBS_02_RA_15,integer,3840,89.1
Zambia,OBS_02_RA_14,integer,3840,89.1
Zambia,OBS_02_RA_13,integer,3840,89.1
Zambia,OBS_02_RA_12,integer,3840,89.1
Zambia,OBS_02_RA_11,integer,3840,89.1
Zambia,OBS_02_RA_10,integer,3840,89.1
Zambia,OBS_02_RA_9,integer,3840,89.1
Zambia,OBS_02_RA_8,integer,3840,89.1
Zambia,OBS_02_RA_7,integer,3840,89.1
Zambia,OBS_02_RA_6,integer,3840,89.1
Zambia,OBS_02_RA_5,integer,3840,89.1
Zambia,OBS_02_RA_4,integer,3840,89.1
Zambia,OBS_02_RA_3,integer,3840,89.1
Zambia,OBS_02_RA_2,integer,3840,89.1
Zambia,OBS_02_RA_1,integer,3840,89.1
Zambia,OBS_02_RA_0,integer,3840,89.1
Zambia,OBS_03_RA,character,3840,89.1
Zambia,Enumerator3,character,3256,75.55
Zambia,Enumerator3_EndTime,"POSIXct, POSIXt",3256,75.55
Zambia,Enumerator3name,character,4307,99.93
Zambia,sender_names_1,character,3813,88.47
Zambia,sender_names_2,character,4269,99.05
Zambia,sender_names_3,character,4303,99.84
Zambia,sender_names_4,character,4308,99.95
Zambia,sender_names_5,character,4309,99.98
Zambia,current_sender1,character,3813,88.47
Zambia,current_sender2,character,4269,99.05
Zambia,current_sender3,character,4303,99.84
Zambia,current_sender4,character,4308,99.95
Zambia,current_sender5,character,4309,99.98
Zambia,current_sender6,character,4309,99.98
Zambia,Remit02a1,character,3813,88.47
Zambia,Remit02a2,character,4269,99.05
Zambia,Remit02a3,character,4303,99.84
Zambia,Remit02a4,character,4308,99.95
Zambia,Remit02a5,character,4309,99.98
Zambia,Remit02a6,character,4309,99.98
Zambia,Remit02a_specify1,character,4194,97.31
Zambia,Remit02a_specify2,character,4305,99.88
Zambia,Remit02a_specify3,character,4310,100
Zambia,Remit02a_specify4,character,4310,100
Zambia,Remit02a_specify5,character,4310,100
Zambia,Remit02a_specify6,character,4310,100
Zambia,Remit02b1,character,3813,88.47
Zambia,Remit02b2,character,4269,99.05
Zambia,Remit02b3,character,4303,99.84
Zambia,Remit02b4,character,4308,99.95
Zambia,Remit02b5,character,4309,99.98
Zambia,Remit02b6,character,4309,99.98
Zambia,Remit02b_member1,character,4282,99.35
Zambia,Remit02b_member2,character,4307,99.93
Zambia,Remit02b_member3,character,4309,99.98
Zambia,Remit02b_member4,character,4310,100
Zambia,Remit02b_member5,character,4310,100
Zambia,Remit02b_member6,character,4310,100
Zambia,Remit03a1,character,3841,89.12
Zambia,Remit03a2,character,4272,99.12
Zambia,Remit03a3,character,4304,99.86
Zambia,Remit03a4,character,4308,99.95
Zambia,Remit03a5,character,4309,99.98
Zambia,Remit03a6,character,4309,99.98
Zambia,Remit03a_specify1,character,4256,98.75
Zambia,Remit03a_specify2,character,4301,99.79
Zambia,Remit03a_specify3,character,4308,99.95
Zambia,Remit03a_specify4,character,4308,99.95
Zambia,Remit03a_specify5,character,4309,99.98
Zambia,Remit03a_specify6,character,4309,99.98
Zambia,Remit03b1,character,4282,99.35
Zambia,Remit03b2,character,4307,99.93
Zambia,Remit03b3,character,4309,99.98
Zambia,Remit03b4,character,4310,100
Zambia,Remit03b5,character,4310,100
Zambia,Remit03b6,character,4310,100
Zambia,Remit03b_specify1,character,4310,100
Zambia,Remit03b_specify2,character,4310,100
Zambia,Remit03b_specify3,character,4310,100
Zambia,Remit03b_specify4,character,4310,100
Zambia,Remit03b_specify5,character,4310,100
Zambia,Remit03b_specify6,character,4310,100
Zambia,Remit041,numeric,3813,88.47
Zambia,Remit042,numeric,4269,99.05
Zambia,Remit043,numeric,4303,99.84
Zambia,Remit044,numeric,4308,99.95
Zambia,Remit045,numeric,4309,99.98
Zambia,Remit046,numeric,4309,99.98
Zambia,Remit071,character,3813,88.47
Zambia,Remit072,character,4269,99.05
Zambia,Remit073,character,4303,99.84
Zambia,Remit074,character,4308,99.95
Zambia,Remit075,character,4309,99.98
Zambia,Remit076,character,4309,99.98
Zambia,Remit07_label1,character,3813,88.47
Zambia,Remit07_label2,character,4269,99.05
Zambia,Remit07_label3,character,4303,99.84
Zambia,Remit07_label4,character,4308,99.95
Zambia,Remit07_label5,character,4309,99.98
Zambia,Remit07_label6,character,4309,99.98
Zambia,Remit81,character,3890,90.26
Zambia,Remit82,character,4273,99.14
Zambia,Remit83,character,4303,99.84
Zambia,Remit84,character,4308,99.95
Zambia,Remit85,character,4309,99.98
Zambia,Remit86,character,4309,99.98
Zambia,Remit8_specify1,character,4259,98.82
Zambia,Remit8_specify2,character,4302,99.81
Zambia,Remit8_specify3,character,4309,99.98
Zambia,Remit8_specify4,character,4310,100
Zambia,Remit8_specify5,character,4309,99.98
Zambia,Remit8_specify6,character,4309,99.98
Zambia,Remit8_label1,character,3890,90.26
Zambia,Remit8_label2,character,4273,99.14
Zambia,Remit8_label3,character,4303,99.84
Zambia,Remit8_label4,character,4308,99.95
Zambia,Remit8_label5,character,4309,99.98
Zambia,Remit8_label6,character,4309,99.98
Zambia,Remit111,character,4152,96.33
Zambia,Remit112,character,4296,99.68
Zambia,Remit113,character,4309,99.98
Zambia,Remit114,character,4310,100
Zambia,Remit115,character,4309,99.98
Zambia,Remit116,character,4309,99.98
Zambia,Remit121,character,4304,99.86
Zambia,Remit122,character,4309,99.98
Zambia,Remit123,character,4310,100
Zambia,Remit124,character,4310,100
Zambia,Remit125,character,4309,99.98
Zambia,Remit126,character,4309,99.98
Zambia,sender_names_6,character,4309,99.98
Zambia,recipient_names_1,character,4020,93.27
Zambia,recipient_names_2,character,4287,99.47
Zambia,recipient_names_3,character,4305,99.88
Zambia,recipient_names_4,character,4307,99.93
Zambia,current_recipient1,character,4020,93.27
Zambia,current_recipient2,character,4287,99.47
Zambia,current_recipient3,character,4305,99.88
Zambia,current_recipient4,character,4307,99.93
Zambia,current_recipient5,character,4309,99.98
Zambia,Remit18a1,character,4020,93.27
Zambia,Remit18a2,character,4285,99.42
Zambia,Remit18a3,character,4305,99.88
Zambia,Remit18a4,character,4307,99.93
Zambia,Remit18a5,character,4309,99.98
Zambia,Remit18a_specify1,character,4287,99.47
Zambia,Remit18a_specify2,character,4308,99.95
Zambia,Remit18a_specify3,character,4309,99.98
Zambia,Remit18a_specify4,character,4310,100
Zambia,Remit18a_specify5,character,4310,100
Zambia,Remit18b1,character,4020,93.27
Zambia,Remit18b2,character,4285,99.42
Zambia,Remit18b3,character,4305,99.88
Zambia,Remit18b4,character,4307,99.93
Zambia,Remit18b5,character,4309,99.98
Zambia,Remit19a1,character,4060,94.2
Zambia,Remit19a2,character,4287,99.47
Zambia,Remit19a3,character,4305,99.88
Zambia,Remit19a4,character,4307,99.93
Zambia,Remit19a5,character,4309,99.98
Zambia,Remit19a_specify1,character,4305,99.88
Zambia,Remit19a_specify2,character,4310,100
Zambia,Remit19a_specify3,character,4310,100
Zambia,Remit19a_specify4,character,4310,100
Zambia,Remit19a_specify5,character,4310,100
Zambia,Remit19b1,character,4270,99.07
Zambia,Remit19b2,character,4308,99.95
Zambia,Remit19b3,character,4310,100
Zambia,Remit19b4,character,4310,100
Zambia,Remit19b5,character,4310,100
Zambia,Remit19b_specify1,character,4309,99.98
Zambia,Remit19b_specify2,character,4310,100
Zambia,Remit19b_specify3,character,4310,100
Zambia,Remit19b_specify4,character,4310,100
Zambia,Remit19b_specify5,character,4310,100
Zambia,Remit231,character,4020,93.27
Zambia,Remit232,character,4285,99.42
Zambia,Remit233,character,4305,99.88
Zambia,Remit234,character,4307,99.93
Zambia,Remit235,character,4309,99.98
Zambia,Remit23_label1,character,4020,93.27
Zambia,Remit23_label2,character,4285,99.42
Zambia,Remit23_label3,character,4305,99.88
Zambia,Remit23_label4,character,4307,99.93
Zambia,Remit23_label5,character,4309,99.98
Zambia,Remit241,character,4093,94.97
Zambia,Remit242,character,4296,99.68
Zambia,Remit243,character,4307,99.93
Zambia,Remit244,character,4307,99.93
Zambia,Remit245,character,4310,100
Zambia,Remit24_specify1,character,4274,99.16
Zambia,Remit24_specify2,character,4305,99.88
Zambia,Remit24_specify3,character,4307,99.93
Zambia,Remit24_specify4,character,4309,99.98
Zambia,Remit24_specify5,character,4310,100
Zambia,Remit24_label1,character,4093,94.97
Zambia,Remit24_label2,character,4296,99.68
Zambia,Remit24_label3,character,4307,99.93
Zambia,Remit24_label4,character,4307,99.93
Zambia,Remit24_label5,character,4310,100
Zambia,Remit261,character,4186,97.12
Zambia,Remit262,character,4294,99.63
Zambia,Remit263,character,4305,99.88
Zambia,Remit264,character,4309,99.98
Zambia,Remit265,character,4309,99.98
Zambia,Remit271,character,4293,99.61
Zambia,Remit272,character,4307,99.93
Zambia,Remit273,character,4310,100
Zambia,Remit274,character,4310,100
Zambia,Remit275,character,4310,100
Zambia,recipient_names_5,character,4309,99.98
Zambia,RA_HH_04_cat2,factor,2,0.05
Zambia,RA_HH_04_cat4,factor,2,0.05
Zambia,HH_Educ02a_RA,character,1069,24.8
Zambia,HH_Educ07_RA,character,691,16.03
Zambia,HH_Educ14_RA,character,3803,88.24
Zambia,employed,numeric,0,0
Zambia,unemployed,numeric,372,8.63
Zambia,C040301_15_24,"haven_labelled, vctrs_vctr, double",3179,73.76
Zambia,C040301_25_45,"haven_labelled, vctrs_vctr, double",2543,59
Zambia,C050b01,"haven_labelled, vctrs_vctr, double",0,0
Zambia,isce93,numeric,2709,62.85
Zambia,ins_sector,numeric,2709,62.85
Zambia,socsec,numeric,2709,62.85
Zambia,painleave,numeric,2709,62.85
Zambia,sickleave,numeric,2709,62.85
Zambia,parentalleave,numeric,2709,62.85
Zambia,registered,numeric,2709,62.85
Zambia,bookkeep,numeric,2709,62.85
Zambia,unit_prod,numeric,2709,62.85
Zambia,job_nature,numeric,2709,62.85
Zambia,hourly_pay,integer,3721,86.33
Zambia,labour_force,numeric,372,8.63
Zambia,C080502,"haven_labelled, vctrs_vctr, double",2113,49.03
Zambia,employed_youth,numeric,3115,72.27
Zambia,unemployed_youth,numeric,1975,45.82
Zambia,youth_education,numeric,3116,72.3
Zambia,youth_training,numeric,386,8.96
Zambia,num_C080601,numeric,0,0
Zambia,denominator_age,numeric,0,0
Zambia,C081002,"haven_labelled, vctrs_vctr, double",13,0.3
Zambia,C200204,"haven_labelled, vctrs_vctr, double",165,3.83
Zambia,C160105,"haven_labelled, vctrs_vctr, double",0,0
Zambia,dispute,numeric,5,0.12
Zambia,resolution,numeric,4053,94.04
Zambia,C170801,"haven_labelled, vctrs_vctr, double",0,0
Zambia,healthcare,"haven_labelled, vctrs_vctr, double",0,0
Zambia,health_all,numeric,0,0
Zambia,RBM10203,"haven_labelled, vctrs_vctr, double",2844,65.99
Zambia,RBM10303,"haven_labelled, vctrs_vctr, double",0,0
Zambia,RBM20401,"haven_labelled, vctrs_vctr, double",16,0.37
Zambia,RBM21301,"haven_labelled, vctrs_vctr, double",13,0.3
Zambia,working_age,numeric,372,8.63
Zambia,RBM21303,"haven_labelled, vctrs_vctr, double",2240,51.97
